customer_id,tenure,monthly_charges,total_charges,contract_type,internet_service,payment_method,gender,senior_citizen,partner,dependents,churn
CUST_529,49,66.53033900993523,3259.9866114868264,Two year,Fiber optic,Electronic check,Female,1,Yes,Yes,No
CUST_530,50,94.29073950114204,4714.536975057102,One year,No,Credit card,Male,1,No,No,Yes
CUST_531,10,49.01163795304204,490.11637953042043,Month-to-month,DSL,Credit card,Male,1,Yes,Yes,Yes
CUST_532,11,26.642744514078807,293.07018965486685,Month-to-month,No,Mailed check,Male,0,Yes,No,Yes
CUST_533,33,44.983916322834794,1484.4692386535482,One year,Fiber optic,Electronic check,Male,0,No,No,Yes
CUST_534,67,31.691811257263165,2123.3513542366322,Two year,Fiber optic,Electronic check,Male,0,Yes,Yes,No
CUST_535,64,109.67268548632579,7019.051871124851,Two year,DSL,Electronic check,Female,1,No,No,No
CUST_536,13,97.7542723722162,1270.8055408388107,One year,DSL,Credit card,Female,1,No,Yes,No
CUST_537,46,16.724851270015666,769.3431584207207,Two year,No,Bank transfer,Male,1,No,Yes,No
CUST_538,38,35.66666748254977,1355.3333643368912,Two year,Fiber optic,Electronic check,Male,0,Yes,Yes,Yes
CUST_539,65,88.56928901668434,5757.003786084482,Two year,Fiber optic,Bank transfer,Male,1,Yes,No,No
CUST_540,36,81.68836099973913,2940.780995990609,Two year,No,Electronic check,Male,0,No,No,No
CUST_541,28,30.622479398801712,857.4294231664479,One year,Fiber optic,Credit card,Male,1,No,No,Yes
CUST_542,60,114.59444153123584,6875.666491874151,One year,No,Electronic check,Male,1,No,No,No
CUST_543,7,68.1567179852118,477.0970258964826,Month-to-month,No,Mailed check,Female,0,No,No,Yes
CUST_544,45,88.28389755009006,3972.775389754053,Month-to-month,DSL,Credit card,Female,1,No,Yes,Yes
CUST_545,37,106.4321363049225,3937.989043282132,One year,No,Mailed check,Female,1,Yes,Yes,No
CUST_546,57,25.13689794817506,1432.8031830459786,One year,DSL,Credit card,Male,0,No,Yes,No
CUST_547,29,60.89291346840824,1765.894490583839,Two year,DSL,Credit card,Female,0,No,Yes,No
CUST_548,54,21.30092654671268,1150.2500335224847,Two year,DSL,Electronic check,Male,0,Yes,No,Yes
CUST_549,23,97.61014333013358,2245.0332965930725,One year,Fiber optic,Credit card,Male,1,Yes,Yes,No
CUST_550,38,41.054541071242774,1560.0725607072254,Two year,Fiber optic,Mailed check,Female,1,No,Yes,No
CUST_551,62,22.672405145295432,1405.6891190083168,Month-to-month,No,Electronic check,Male,1,Yes,No,No
CUST_552,33,73.16787704726053,2414.5399425595974,Month-to-month,DSL,Mailed check,Female,0,Yes,Yes,No
CUST_553,41,34.18424039444948,1401.5538561724288,Two year,No,Mailed check,Female,0,Yes,Yes,Yes
CUST_554,33,69.06073909316264,2279.004390074367,One year,Fiber optic,Mailed check,Male,0,No,Yes,Yes
CUST_555,31,83.94095772011646,2602.1696893236103,Two year,No,Bank transfer,Female,0,No,Yes,No
CUST_556,50,24.072905758819964,1203.6452879409983,Two year,No,Credit card,Female,0,No,No,No
CUST_557,56,93.21264556264276,5219.908151507994,Two year,No,Mailed check,Male,1,Yes,Yes,No
CUST_558,41,95.69784677062036,3923.6117175954346,Month-to-month,No,Mailed check,Female,1,No,Yes,No
CUST_559,44,65.67471061311105,2889.687266976886,Month-to-month,DSL,Electronic check,Male,1,No,Yes,No
CUST_560,38,63.007033869773174,2394.2672870513807,One year,DSL,Electronic check,Male,1,No,No,No
CUST_561,50,28.33428030594647,1416.7140152973236,Month-to-month,No,Mailed check,Female,1,No,Yes,No
CUST_562,8,23.953848808500794,191.63079046800635,One year,No,Electronic check,Female,0,No,No,Yes
CUST_563,43,26.653811148352425,1146.1138793791542,One year,DSL,Bank transfer,Male,1,No,Yes,No
CUST_564,63,89.59089584148107,5644.226438013307,One year,No,Electronic check,Male,0,No,No,No
CUST_565,43,50.45113500736515,2169.398805316702,One year,DSL,Mailed check,Male,1,No,Yes,No
CUST_566,34,11.17529084954275,379.9598888844535,Month-to-month,Fiber optic,Bank transfer,Male,0,No,Yes,No
CUST_567,50,65.34063784280238,3267.031892140119,Month-to-month,No,Bank transfer,Female,0,No,Yes,No
CUST_568,47,116.20200754352742,5461.494354545788,Month-to-month,No,Bank transfer,Male,0,No,Yes,No
CUST_569,46,12.13304134770479,558.1199019944204,Two year,Fiber optic,Credit card,Male,1,Yes,Yes,No
CUST_570,21,114.1607750641975,2397.3762763481473,Month-to-month,Fiber optic,Bank transfer,Female,1,No,No,No
CUST_571,6,89.03924327219904,534.2354596331943,Two year,Fiber optic,Mailed check,Female,1,No,No,No
CUST_572,31,55.73885215144197,1727.904416694701,Month-to-month,No,Credit card,Male,0,Yes,Yes,No
CUST_573,34,82.34717384909945,2799.803910869381,One year,No,Electronic check,Male,0,Yes,Yes,No
CUST_574,42,18.562014328448853,779.6046017948519,One year,DSL,Electronic check,Male,1,Yes,No,No
CUST_575,62,82.24332813880835,5099.086344606118,Month-to-month,No,Mailed check,Female,0,Yes,Yes,No
CUST_576,49,110.49822967813527,5414.413254228629,Month-to-month,DSL,Mailed check,Female,1,Yes,No,No
CUST_577,70,32.93271378670167,2305.289965069117,Two year,Fiber optic,Credit card,Male,1,No,No,No
CUST_578,58,83.15132318851293,4822.77674493375,Two year,DSL,Credit card,Male,0,Yes,No,No
CUST_579,26,19.165459531823693,498.30194782741603,Two year,No,Bank transfer,Female,0,No,No,No
CUST_580,10,24.066563032489917,240.66563032489915,One year,No,Credit card,Male,1,Yes,Yes,No
CUST_581,18,100.22677724319735,1804.0819903775523,Month-to-month,DSL,Electronic check,Male,0,No,Yes,No
CUST_582,35,49.835447981822114,1744.240679363774,Month-to-month,No,Mailed check,Female,1,Yes,No,No
CUST_583,1,74.0972857125781,74.0972857125781,Month-to-month,No,Bank transfer,Female,1,No,No,No
CUST_584,42,104.7628274902589,4400.038754590873,Month-to-month,No,Credit card,Male,1,No,No,No
CUST_585,9,41.37503247821784,372.3752923039606,Month-to-month,Fiber optic,Credit card,Male,0,Yes,Yes,No
CUST_586,21,25.319744627546463,531.7146371784758,Two year,Fiber optic,Electronic check,Male,0,Yes,No,No
CUST_587,51,115.59428322089116,5895.308444265449,Month-to-month,DSL,Credit card,Male,0,No,No,No
CUST_588,42,110.16764681683561,4627.041166307095,Two year,DSL,Mailed check,Female,0,Yes,No,No
CUST_589,3,38.571427671751024,115.71428301525307,One year,DSL,Electronic check,Male,1,No,No,No
CUST_590,38,36.93789416849837,1403.639978402938,Month-to-month,DSL,Electronic check,Female,1,No,No,No
CUST_591,61,57.317017483160505,3496.3380664727906,Two year,DSL,Credit card,Female,0,Yes,Yes,No
CUST_592,11,34.99575233098784,384.95327564086625,One year,Fiber optic,Mailed check,Female,1,Yes,Yes,No
CUST_593,36,18.522127356425983,666.7965848313354,Month-to-month,DSL,Mailed check,Male,1,Yes,Yes,No
CUST_594,49,34.13069005949672,1672.4038129153394,Two year,DSL,Credit card,Male,1,No,No,No
CUST_595,36,72.27115248235287,2601.7614893647033,Two year,No,Mailed check,Female,0,No,Yes,Yes
CUST_596,20,97.99869661135465,1959.973932227093,One year,DSL,Bank transfer,Male,1,No,Yes,No
CUST_597,71,25.957317449564144,1842.9695389190542,One year,No,Mailed check,Female,1,No,No,No
CUST_598,10,78.48442702961522,784.8442702961522,One year,No,Credit card,Male,1,Yes,Yes,Yes
CUST_599,65,43.69888198632131,2840.4273291108852,Two year,Fiber optic,Credit card,Male,1,No,Yes,Yes
CUST_600,68,94.25231422945392,6409.1573676028665,Two year,No,Credit card,Male,1,No,No,No
CUST_601,44,33.264275954666076,1463.6281420053074,One year,No,Mailed check,Male,1,No,Yes,No
CUST_602,68,59.40743799868105,4039.7057839103113,Month-to-month,DSL,Bank transfer,Female,0,No,No,No
CUST_603,51,25.043496899277187,1277.2183418631366,Month-to-month,No,Credit card,Female,0,No,Yes,No
CUST_604,7,42.45145149368704,297.16016045580926,One year,DSL,Mailed check,Male,1,Yes,No,No
CUST_605,1,64.3133049961283,64.3133049961283,Two year,DSL,Credit card,Female,1,No,Yes,No
CUST_606,70,118.70940193659018,8309.658135561313,Two year,DSL,Electronic check,Male,0,No,Yes,No
CUST_607,10,32.46474236070388,324.64742360703883,One year,No,Bank transfer,Male,1,No,Yes,No
CUST_608,65,13.987164310847467,909.1656802050853,Month-to-month,No,Credit card,Male,1,Yes,Yes,No
CUST_609,62,61.57409343771837,3817.593793138539,One year,DSL,Credit card,Male,0,No,No,No
CUST_610,51,119.55517895199335,6097.3141265516615,Two year,DSL,Bank transfer,Female,1,Yes,No,No
CUST_611,29,23.63607093222916,685.4460570346456,One year,DSL,Electronic check,Male,1,No,No,No
CUST_612,33,68.75266429382701,2268.8379216962912,One year,DSL,Credit card,Male,0,No,Yes,No
CUST_613,19,12.604899160572133,239.49308405087052,Month-to-month,Fiber optic,Electronic check,Female,0,Yes,Yes,No
CUST_614,15,20.9752384654204,314.628576981306,Two year,DSL,Electronic check,Male,1,No,No,No
CUST_615,39,72.70883607692409,2835.6446070000393,Month-to-month,DSL,Credit card,Female,0,Yes,No,No
CUST_616,65,65.40891319648999,4251.57935777185,One year,No,Mailed check,Female,0,Yes,No,No
CUST_617,27,68.70335534690176,1854.9905943663475,Two year,DSL,Mailed check,Male,0,Yes,Yes,No
CUST_618,43,96.363493890021,4143.630237270903,Month-to-month,No,Credit card,Female,0,Yes,Yes,No
CUST_619,6,93.1953860087643,559.1723160525858,One year,Fiber optic,Mailed check,Male,1,No,No,Yes
CUST_620,68,83.04374844131576,5646.974894009471,Two year,DSL,Credit card,Female,0,No,Yes,No
CUST_621,40,18.75131193584206,750.0524774336825,One year,No,Bank transfer,Male,0,Yes,No,Yes
CUST_622,15,115.33186217465344,1729.9779326198015,One year,Fiber optic,Credit card,Female,0,No,Yes,No
CUST_623,30,53.430750146596026,1602.9225043978809,Month-to-month,No,Credit card,Female,0,Yes,No,No
CUST_624,68,111.07341384459738,7552.992141432622,Two year,No,Bank transfer,Female,0,Yes,No,Yes
CUST_625,41,74.05183611075319,3036.125280540881,One year,DSL,Mailed check,Male,1,No,Yes,Yes
CUST_626,70,87.25173468504968,6107.621427953478,One year,Fiber optic,Bank transfer,Female,0,Yes,No,No
CUST_627,37,26.200648711682977,969.4240023322701,Month-to-month,Fiber optic,Bank transfer,Female,0,Yes,Yes,Yes
CUST_628,6,94.71376621277388,568.2825972766433,One year,Fiber optic,Bank transfer,Male,0,Yes,Yes,Yes
CUST_629,8,93.27798403612015,746.2238722889612,Month-to-month,DSL,Bank transfer,Female,1,No,Yes,Yes
CUST_630,22,57.29263435847752,1260.4379558865055,One year,No,Bank transfer,Male,1,Yes,No,No
CUST_631,49,16.314398516608144,799.405527313799,One year,Fiber optic,Mailed check,Female,1,Yes,Yes,No
CUST_632,18,92.50040959581534,1665.007372724676,Two year,DSL,Credit card,Female,0,Yes,No,No
CUST_633,24,111.59089221518519,2678.1814131644446,One year,DSL,Mailed check,Female,0,No,No,No
CUST_634,21,105.54975145503177,2216.5447805556673,Month-to-month,Fiber optic,Credit card,Male,0,No,Yes,No
CUST_635,69,40.36428915904723,2785.135951974259,Month-to-month,Fiber optic,Bank transfer,Female,1,Yes,No,No
CUST_636,22,69.03705102031276,1518.8151224468807,Two year,No,Mailed check,Male,1,Yes,No,Yes
CUST_637,54,89.59671608710798,4838.222668703831,Month-to-month,DSL,Electronic check,Female,0,Yes,No,No
CUST_638,59,84.86367225456516,5006.956663019344,Month-to-month,No,Mailed check,Female,1,No,No,No
CUST_639,65,119.34869833261463,7757.665391619951,Month-to-month,Fiber optic,Bank transfer,Male,1,No,No,Yes
CUST_640,43,93.83573060716341,4034.9364161080266,Month-to-month,DSL,Mailed check,Female,1,Yes,Yes,Yes
CUST_641,42,79.92582733123628,3356.8847479119236,One year,DSL,Bank transfer,Male,0,No,No,No
CUST_642,32,26.245172044929777,839.8455054377529,Month-to-month,Fiber optic,Electronic check,Female,0,No,No,No
CUST_643,65,104.80237376377946,6812.154294645665,Two year,No,Bank transfer,Female,0,No,Yes,No
CUST_644,5,30.06917264635689,150.34586323178445,Two year,DSL,Electronic check,Female,0,Yes,Yes,No
CUST_645,66,13.592109571939341,897.0792317479965,Two year,Fiber optic,Electronic check,Male,0,No,Yes,No
CUST_646,6,101.02386946461107,606.1432167876665,Month-to-month,No,Bank transfer,Male,1,Yes,Yes,No
CUST_647,55,42.44795199676423,2334.6373598220325,One year,No,Mailed check,Male,1,Yes,Yes,No
CUST_648,28,12.523336836022128,350.6534314086196,Month-to-month,Fiber optic,Electronic check,Male,0,No,Yes,No
CUST_649,21,94.39003038658085,1982.1906381181977,One year,DSL,Bank transfer,Female,1,Yes,Yes,No
CUST_650,12,50.86726780203982,610.4072136244779,Month-to-month,No,Mailed check,Male,1,No,Yes,No
CUST_651,20,10.227443760537701,204.54887521075403,One year,DSL,Credit card,Male,1,No,Yes,No
CUST_652,60,97.64962199157246,5858.977319494347,Two year,Fiber optic,Credit card,Female,0,No,Yes,No
CUST_653,62,68.24279423930433,4231.053242836869,Month-to-month,Fiber optic,Credit card,Male,1,Yes,No,No
CUST_654,35,10.303679142815609,360.6287699985463,Month-to-month,No,Bank transfer,Male,0,Yes,No,No
CUST_655,30,88.88750634953574,2666.6251904860724,Two year,Fiber optic,Bank transfer,Male,1,Yes,Yes,No
CUST_656,57,80.66129166253411,4597.693624764444,One year,DSL,Electronic check,Female,0,No,No,Yes
CUST_657,6,39.10218398375437,234.61310390252623,Month-to-month,No,Bank transfer,Male,1,Yes,Yes,No
CUST_658,3,53.88920545989074,161.6676163796722,One year,DSL,Bank transfer,Male,1,No,No,No
CUST_659,62,83.32406414932997,5166.091977258458,Two year,DSL,Electronic check,Male,0,No,Yes,No
CUST_660,19,88.54691781865188,1682.3914385543858,One year,No,Bank transfer,Female,0,No,Yes,No
CUST_661,65,40.09911766723495,2606.442648370272,Two year,No,Electronic check,Female,1,Yes,Yes,Yes
CUST_662,23,17.742826158079012,408.08500163581726,Month-to-month,Fiber optic,Bank transfer,Female,0,No,No,No
CUST_663,16,76.92108686730427,1230.7373898768683,Two year,DSL,Electronic check,Female,1,Yes,Yes,No
CUST_664,36,78.4042259913273,2822.5521356877825,One year,DSL,Electronic check,Male,0,No,Yes,No
CUST_665,62,57.011769544727024,3534.7297117730755,Two year,Fiber optic,Bank transfer,Female,0,No,No,No
CUST_666,62,107.86571868003755,6687.674558162328,One year,DSL,Credit card,Female,0,Yes,No,No
CUST_667,70,107.87366070222316,7551.1562491556215,Two year,Fiber optic,Mailed check,Female,0,No,Yes,Yes
CUST_668,65,88.21558154356819,5734.012800331932,One year,No,Electronic check,Male,1,Yes,No,No
CUST_669,29,89.0025033880408,2581.072598253183,One year,DSL,Credit card,Female,1,No,No,Yes
CUST_670,71,43.35683722158407,3078.3354427324693,One year,No,Credit card,Male,1,Yes,Yes,Yes
CUST_671,44,62.35690299154872,2743.703731628144,Two year,No,Electronic check,Male,0,No,Yes,No
CUST_672,58,16.488308863578432,956.3219140875491,One year,No,Mailed check,Female,1,Yes,Yes,Yes
CUST_673,6,35.623212129080926,213.73927277448556,One year,Fiber optic,Mailed check,Male,1,Yes,No,No
CUST_674,3,48.506845228309,145.52053568492698,One year,DSL,Credit card,Female,0,No,Yes,No
CUST_675,49,35.12392630426503,1721.0723889089863,Month-to-month,No,Credit card,Female,1,Yes,No,No
CUST_676,25,55.09342598055569,1377.3356495138923,Two year,Fiber optic,Electronic check,Female,0,No,Yes,No
CUST_677,72,59.43721026312144,4279.479138944744,Two year,DSL,Bank transfer,Female,0,No,Yes,No
CUST_678,53,95.75304162870061,5074.911206321132,One year,No,Electronic check,Male,0,Yes,Yes,No
CUST_679,6,13.345235958866837,80.07141575320102,One year,DSL,Electronic check,Male,0,Yes,No,No
CUST_680,47,82.08712768906025,3858.095001385832,One year,No,Bank transfer,Male,0,No,No,No
CUST_681,43,21.589614751304957,928.3534343061132,Month-to-month,Fiber optic,Bank transfer,Male,1,No,No,No
CUST_682,41,114.2873726007747,4685.782276631763,Month-to-month,DSL,Credit card,Female,0,Yes,Yes,No
CUST_683,67,36.91654543356441,2473.408544048815,Two year,No,Bank transfer,Female,0,No,Yes,No
CUST_684,68,69.36629488502005,4716.908052181364,Two year,DSL,Bank transfer,Female,0,Yes,No,No
CUST_685,1,55.23579214153551,55.23579214153551,Two year,Fiber optic,Bank transfer,Male,1,Yes,No,No
CUST_686,15,63.04048942446034,945.6073413669051,Two year,No,Electronic check,Female,0,No,No,No
CUST_687,13,29.011882194339467,377.1544685264131,Two year,No,Mailed check,Female,1,No,No,No
CUST_688,38,32.95302032175536,1252.2147722267036,One year,DSL,Bank transfer,Male,1,Yes,No,No
CUST_689,31,107.75626987486294,3340.444366120751,Two year,No,Bank transfer,Male,1,Yes,Yes,Yes
CUST_690,38,78.5425489933987,2984.6168617491503,One year,DSL,Electronic check,Female,0,Yes,No,No
CUST_691,67,66.66114307120752,4466.296585770904,Two year,Fiber optic,Electronic check,Female,0,Yes,Yes,No
CUST_692,53,18.44601254073227,977.6386646588103,One year,Fiber optic,Bank transfer,Female,0,No,Yes,No
CUST_693,56,65.96364616779654,3693.9641853966064,Two year,No,Mailed check,Female,0,Yes,Yes,No
CUST_694,15,88.60581584001001,1329.08723760015,Month-to-month,Fiber optic,Mailed check,Female,0,No,No,Yes
CUST_695,69,87.86959679637529,6063.002178949895,Month-to-month,Fiber optic,Electronic check,Male,0,Yes,No,No
CUST_696,5,63.59608531751749,317.98042658758743,One year,DSL,Mailed check,Male,0,Yes,No,No
CUST_697,42,78.98427343272688,3317.339484174529,Month-to-month,No,Mailed check,Male,1,Yes,Yes,No
CUST_698,51,68.80117737210497,3508.860045977354,One year,Fiber optic,Mailed check,Male,1,No,No,No
CUST_699,20,21.58437782542047,431.68755650840944,Two year,No,Electronic check,Female,1,No,No,No
CUST_700,10,72.71218815120073,727.1218815120073,Month-to-month,DSL,Mailed check,Male,1,No,No,Yes
CUST_701,66,46.47280106439768,3067.2048702502466,One year,No,Credit card,Female,0,No,Yes,No
CUST_702,70,16.010186055822857,1120.7130239076,Month-to-month,No,Credit card,Male,0,Yes,No,Yes
CUST_703,2,52.850918028408515,105.70183605681703,Month-to-month,DSL,Mailed check,Male,1,No,No,No
CUST_704,43,84.41241832076263,3629.733987792793,Two year,Fiber optic,Mailed check,Female,0,No,No,No
CUST_705,34,29.05526549492891,987.879026827583,One year,No,Credit card,Male,0,Yes,No,Yes
CUST_706,6,41.97670390607754,251.86022343646522,Two year,DSL,Mailed check,Male,1,Yes,Yes,No
CUST_707,60,91.02161783873207,5461.297070323924,One year,Fiber optic,Mailed check,Female,0,Yes,Yes,No
CUST_708,26,26.582823957939734,691.1534229064331,Month-to-month,DSL,Bank transfer,Male,1,No,No,No
CUST_709,40,114.91053092461036,4596.4212369844145,Two year,DSL,Credit card,Male,0,Yes,No,No
CUST_710,29,113.26069448048732,3284.560139934132,One year,DSL,Mailed check,Male,0,No,No,No
CUST_711,30,49.682118067510174,1490.4635420253053,Two year,DSL,Credit card,Male,0,No,Yes,No
CUST_712,20,41.690177616979,833.8035523395799,Month-to-month,No,Credit card,Male,0,Yes,Yes,No
CUST_713,53,27.353353116773174,1449.7277151889782,Two year,No,Bank transfer,Male,1,No,No,No
CUST_714,23,119.67869903445238,2752.610077792405,One year,No,Credit card,Male,0,No,Yes,No
CUST_715,42,81.91478642503257,3440.421029851368,Two year,No,Credit card,Female,1,No,Yes,No
CUST_716,21,98.71500744891848,2073.0151564272883,Month-to-month,Fiber optic,Electronic check,Male,0,No,Yes,No
CUST_717,66,113.14663958056795,7467.678212317484,One year,Fiber optic,Credit card,Female,1,Yes,Yes,No
CUST_718,1,81.92342372515789,81.92342372515789,Two year,Fiber optic,Mailed check,Male,1,Yes,No,Yes
CUST_719,2,99.06734826269758,198.13469652539516,Month-to-month,No,Mailed check,Male,0,No,No,Yes
CUST_720,46,60.64708371355033,2789.7658508233153,Two year,DSL,Electronic check,Female,1,Yes,No,No
CUST_721,41,103.99181144915457,4263.664269415337,Two year,DSL,Electronic check,Female,0,Yes,No,No
CUST_722,19,71.36624494250371,1355.9586539075706,Two year,No,Credit card,Male,0,No,Yes,No
CUST_723,2,74.40776884461793,148.81553768923587,Month-to-month,DSL,Bank transfer,Male,1,No,No,No
CUST_724,42,75.9992650489056,3191.969132054035,One year,No,Credit card,Female,0,Yes,No,No
CUST_725,52,78.44039059448679,4078.9003109133128,One year,Fiber optic,Credit card,Female,0,Yes,No,No
CUST_726,70,107.8950427188949,7552.652990322643,One year,DSL,Credit card,Female,1,No,No,Yes
CUST_727,70,31.756242807775116,2222.9369965442584,One year,No,Electronic check,Male,1,No,No,Yes
CUST_728,54,83.38102287009761,4502.575234985271,Month-to-month,No,Credit card,Male,0,Yes,Yes,No
CUST_729,30,106.44752965225358,3193.4258895676076,Two year,Fiber optic,Electronic check,Male,1,No,Yes,No
CUST_730,8,55.037628708059586,440.3010296644767,Two year,Fiber optic,Credit card,Male,0,No,Yes,No
CUST_731,67,41.23318689623098,2762.623522047476,Two year,No,Bank transfer,Male,0,Yes,Yes,No
CUST_732,18,71.15943432857486,1280.8698179143475,Month-to-month,No,Credit card,Female,1,No,Yes,Yes
CUST_733,5,65.68100506273346,328.4050253136673,One year,Fiber optic,Credit card,Male,0,No,Yes,No
CUST_734,15,102.81310101690775,1542.1965152536163,Two year,DSL,Electronic check,Female,0,No,Yes,No
CUST_735,38,68.42784193761682,2600.257993629439,One year,Fiber optic,Mailed check,Female,1,Yes,No,No
CUST_736,8,53.045351349600125,424.362810796801,Two year,No,Mailed check,Female,0,Yes,No,No
CUST_737,37,92.52925772785171,3423.5825359305136,One year,DSL,Credit card,Male,1,No,Yes,No
CUST_738,68,50.19798023925514,3413.4626562693493,Two year,No,Bank transfer,Female,1,Yes,Yes,No
CUST_739,60,111.51615073725712,6690.969044235428,Month-to-month,Fiber optic,Mailed check,Female,0,No,Yes,No
CUST_740,1,83.60136196738591,83.60136196738591,One year,Fiber optic,Bank transfer,Female,1,No,Yes,No
CUST_741,18,31.879803613221803,573.8364650379924,One year,Fiber optic,Electronic check,Female,1,No,No,No
CUST_742,67,77.09615154206473,5165.442153318337,One year,DSL,Electronic check,Female,1,No,No,No
CUST_743,53,65.57717871093047,3475.5904716793148,Month-to-month,DSL,Mailed check,Female,0,No,Yes,No
CUST_744,14,60.03728773751244,840.5220283251742,Two year,Fiber optic,Credit card,Male,1,Yes,No,No
CUST_745,9,35.95952013396375,323.63568120567373,Month-to-month,Fiber optic,Credit card,Male,1,No,Yes,No
CUST_746,7,86.23545698420433,603.6481988894303,Two year,DSL,Electronic check,Female,1,Yes,Yes,No
CUST_747,35,102.3883226860763,3583.5912940126705,Month-to-month,DSL,Credit card,Female,0,No,Yes,No
CUST_748,1,27.85349579073462,27.85349579073462,One year,DSL,Credit card,Female,1,Yes,Yes,No
CUST_749,15,33.73869624777861,506.0804437166792,Month-to-month,Fiber optic,Mailed check,Female,0,Yes,No,No
CUST_750,14,29.665893068667813,415.3225029613494,Month-to-month,Fiber optic,Mailed check,Male,0,No,Yes,No
CUST_751,34,20.336587595341285,691.4439782416036,Month-to-month,DSL,Electronic check,Female,1,No,No,No
CUST_752,33,77.53977699042565,2558.8126406840465,Month-to-month,No,Electronic check,Male,1,Yes,No,Yes
CUST_753,70,92.86905837305275,6500.834086113693,Two year,Fiber optic,Electronic check,Male,1,No,Yes,No
CUST_754,11,60.02167134258558,660.2383847684414,Month-to-month,DSL,Credit card,Female,1,Yes,No,No
CUST_755,31,66.32747380596885,2056.151687985034,Two year,No,Bank transfer,Male,1,Yes,No,No
CUST_756,62,62.556986664656016,3878.533173208673,Two year,No,Bank transfer,Male,1,Yes,No,No
CUST_757,56,42.74461496682794,2393.6984381423645,Two year,No,Mailed check,Male,1,No,No,No
CUST_758,1,61.502044250575466,61.502044250575466,One year,Fiber optic,Bank transfer,Male,1,Yes,Yes,Yes
CUST_759,27,112.63541916675955,3041.1563175025076,Month-to-month,No,Mailed check,Female,1,No,Yes,No
CUST_760,7,91.8893992783992,643.2257949487944,Two year,Fiber optic,Mailed check,Female,0,No,No,No
CUST_761,62,79.710139090129,4942.0286235879985,Two year,DSL,Bank transfer,Female,1,No,Yes,No
CUST_762,11,82.28485266720119,905.1333793392131,Two year,No,Credit card,Female,0,Yes,No,No
CUST_763,55,95.28324697494456,5240.578583621951,One year,No,Mailed check,Male,1,No,No,No
CUST_764,50,61.31776003183384,3065.888001591692,Month-to-month,No,Bank transfer,Male,0,Yes,No,No
CUST_765,11,112.16090036847172,1233.7699040531888,One year,No,Electronic check,Female,1,Yes,No,No
CUST_766,29,88.69194218837275,2572.0663234628096,Two year,No,Electronic check,Female,1,No,No,Yes
CUST_767,46,79.94022657487909,3677.2504224444383,Month-to-month,No,Electronic check,Male,0,No,No,Yes
CUST_768,22,30.662207973631347,674.5685754198896,One year,DSL,Mailed check,Male,0,Yes,No,No
CUST_769,23,85.30493023186312,1962.0133953328518,Two year,DSL,Bank transfer,Female,0,No,No,No
CUST_770,15,97.50519286930243,1462.5778930395365,One year,DSL,Credit card,Female,0,Yes,No,Yes
CUST_771,13,27.969876719550836,363.60839735416084,One year,DSL,Credit card,Female,1,No,No,No
CUST_772,59,17.317014138239497,1021.7038341561303,Month-to-month,DSL,Bank transfer,Male,0,No,No,No
CUST_773,71,61.27247793726264,4350.345933545647,One year,Fiber optic,Credit card,Male,1,Yes,Yes,Yes
CUST_774,24,40.94581640625376,982.6995937500903,Month-to-month,DSL,Mailed check,Male,0,Yes,No,No
CUST_775,1,63.28525558822862,63.28525558822862,Month-to-month,No,Credit card,Female,0,Yes,Yes,No
CUST_776,66,60.04320145240604,3962.8512958587985,Two year,Fiber optic,Credit card,Male,1,Yes,No,No
CUST_777,15,83.68033215993685,1255.2049823990528,Two year,DSL,Mailed check,Male,0,No,No,Yes
CUST_778,26,34.874683954696465,906.7417828221081,Two year,DSL,Bank transfer,Female,1,No,No,No
CUST_779,66,107.92931140531626,7123.334552750873,Month-to-month,Fiber optic,Credit card,Female,1,No,No,Yes
CUST_780,31,52.84230358560468,1638.1114111537452,Two year,DSL,Electronic check,Male,1,No,No,No
CUST_781,18,114.90530809004127,2068.295545620743,One year,DSL,Credit card,Male,0,No,Yes,No
CUST_782,70,78.29748400737225,5480.823880516057,One year,No,Credit card,Female,1,No,No,No
CUST_783,35,42.71348895907284,1494.9721135675495,One year,Fiber optic,Bank transfer,Male,1,Yes,No,Yes
CUST_784,1,115.79298517679207,115.79298517679207,Month-to-month,No,Electronic check,Female,1,No,No,No
CUST_785,40,25.837461402439544,1033.4984560975818,One year,Fiber optic,Electronic check,Male,0,No,Yes,No
CUST_786,15,32.121125616822326,481.8168842523349,Month-to-month,DSL,Mailed check,Male,0,Yes,Yes,Yes
CUST_787,42,10.474139395374515,439.9138546057296,Two year,Fiber optic,Bank transfer,Male,0,No,No,Yes
CUST_788,45,42.51299687337871,1913.0848593020419,One year,DSL,Mailed check,Male,1,No,Yes,No
CUST_789,60,89.9084957042632,5394.509742255792,One year,No,Electronic check,Female,0,Yes,No,Yes
CUST_790,45,31.466014626057035,1415.9706581725666,One year,No,Bank transfer,Male,0,No,Yes,No
CUST_791,9,44.12313427036479,397.1082084332831,Month-to-month,No,Bank transfer,Male,0,Yes,No,Yes
CUST_792,33,102.99615966176636,3398.8732688382897,One year,No,Credit card,Male,1,Yes,Yes,No
CUST_793,56,59.562753322745756,3335.514186073762,Month-to-month,Fiber optic,Credit card,Female,1,No,Yes,Yes
CUST_794,61,81.05990247380346,4944.6540509020115,One year,Fiber optic,Bank transfer,Male,1,No,No,No
